en_text,file_names
 The bridegroom adorned himself as a woman and put on female attire.,common_voice_en_38265143.mp3
" In general, most actinide isotopes with an odd neutron number are fissile.",common_voice_en_38116275.mp3
 Both of these committees historically request various forms of ceremonial support from DoD.,common_voice_en_38384963.mp3
" 7, 8, 9, 10",common_voice_en_38421163.mp3
 Extensive improvements have been made.,common_voice_en_38025246.mp3
" Krishna's father was Prithviraj, Kapoor's maternal uncle.",common_voice_en_38332967.mp3
 Thank you.,common_voice_en_38460895.mp3
" For example, he married Charlotte of Savoy against his father's wishes.",common_voice_en_38164555.mp3
" The two transcripts survived, however, and Thorkellin began all over again.",common_voice_en_38233267.mp3
 The diagram illustrates three cases.,common_voice_en_38403936.mp3
 Jimenez attended Kennesaw Mountain High School.,common_voice_en_38235204.mp3
 Rip up your lawn and replace it with xeriscaping to conserve previous water.,common_voice_en_38455622.mp3
 Thank you.,common_voice_en_38414910.mp3
 She pours the water into a small calabash for her use.,common_voice_en_38275026.mp3
 David never said anything to me.,common_voice_en_38025496.mp3
 Thank you.,common_voice_en_38390043.mp3
 Pluto and Charon are an extreme example of a tidal lock.,common_voice_en_38089595.mp3
 The ripe apples and pears littered the grounds and the orchards.,common_voice_en_38276937.mp3
" After two months, the Australian infantry were deployed on operations in the field.",common_voice_en_38108855.mp3
" Despite my conceptions, they do not play through the grammars.",common_voice_en_38147987.mp3
 The essential aim was to advance knowledge of history and arcane loge.,common_voice_en_38035652.mp3
 Children are said to come into the world defiled.,common_voice_en_38287701.mp3
 Barak has campaigned for women scientists throughout her cancer.,common_voice_en_38025694.mp3
 Thank you.,common_voice_en_38460937.mp3
 Only pharmacologists focused on natural substances mainly plant extracts.,common_voice_en_38101119.mp3
 Thank you.,common_voice_en_38451120.mp3
 Plug my address into Google Maps to get the directions.,common_voice_en_38272749.mp3
 This disease also affect adolescents and young adults.,common_voice_en_38340466.mp3
 Thank you.,common_voice_en_38078035.mp3
 The last sheaf is dressed up to look like an old woman.,common_voice_en_38296343.mp3
" The diplomatic representation of Azerbaijan in New Zealand is located in Canberra, Australia.",common_voice_en_38361683.mp3
 Conley Tagli to cooperate with prosecutors.,common_voice_en_38081719.mp3
 রে রেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরেরের�,common_voice_en_38376934.mp3
 Bakhtang and Weisenfeld based their hypothesis on the behavior of their sand pile model.,common_voice_en_38032114.mp3
 The village was named after the kingdom of Makedoni.,common_voice_en_38339199.mp3
 The club is affiliated with the Pony Club Association of Victoria.,common_voice_en_38161362.mp3
" Roth's work contains elements of Foucault's Prussianism, Parisian Purism, Cubism,",common_voice_en_38170657.mp3
 Funding was provided by the Nigerian Government and by the Joint Development Authority Investment.,common_voice_en_38040018.mp3
 Thank you.,common_voice_en_38451042.mp3
 The capital is Mezh.,common_voice_en_38376883.mp3
 The original score was compiled by Anthony Meredith.,common_voice_en_38034028.mp3
 Thank you.,common_voice_en_38439671.mp3
 Each position was surrounded by several ditches with shelters and observation cupolas.,common_voice_en_38128172.mp3
 Vibrators for prostate stimulation usually have a pronounced curve at the end.,common_voice_en_38080954.mp3
" Turbleton took his name from the village of Turbleton in Arshay, Scotland.",common_voice_en_38091872.mp3
 plans to redevelop the Alwood,common_voice_en_38250663.mp3
 Mpaka mwisho mkutoka salamu na kutoka kutoka.,common_voice_en_38025252.mp3
 It was recently assigned to the unranked monophyletic chirosis clade.,common_voice_en_38358374.mp3
 He graduated from the Gulford School of Acting in England.,common_voice_en_38078960.mp3
 Rhodes maintained treaties of neutrality with other empires to protect trade.,common_voice_en_38381749.mp3
 The district became the fastest growing school district in the state of Texas.,common_voice_en_38026809.mp3
 Kayline joined the set.,common_voice_en_38341383.mp3
 Social Credit Secretariat in Queensland continues to promote social credit via the internet.,common_voice_en_38047158.mp3
" Three years later, prospector Gilbert Labine discovered high-grade peach blend and saw",common_voice_en_38369383.mp3
 Thank you.,common_voice_en_38417175.mp3
 The town is named after visionary war veteran James Bligh.,common_voice_en_38321648.mp3
 The reason for such a limitation is by no means obvious.,common_voice_en_38296234.mp3
 The Downtown Transit Center is the primary hub for local buses in Greater South Barre.,common_voice_en_38358820.mp3
 The zoo provides an excellent environment to breed and do research on animals.,common_voice_en_38164967.mp3
" The proposal included teams from Vancouver, Victoria, Portland, and Seattle.",common_voice_en_38153139.mp3
" The album won her a Grammy for Best Alternative Album, her first Grammy Award.",common_voice_en_38116922.mp3
 They are regarded as charms against evil spirits and are consulted as oracles.,common_voice_en_38265427.mp3
 You don't need to take your phone into the bathroom.,common_voice_en_38265195.mp3
" The community was the home of Neville D'Arcy's first hotel, newspaper and court.",common_voice_en_38111526.mp3
 The band was allowed to play eventually even though they had to change venue.,common_voice_en_38182575.mp3
 Ayes were the main caste group in the village.,common_voice_en_38126160.mp3
 The town has a panoramic view over the Valle Milón.,common_voice_en_38147944.mp3
 The spirits in heaven are apt to resent it.,common_voice_en_38435314.mp3
" His Horus name, Tepe-a, the ancestor, was certainly given to him posthumously.",common_voice_en_38158939.mp3
" He had earlier adopted a son, Zakariwal Singhal, and she also adopted him.",common_voice_en_38031346.mp3
 Thank you.,common_voice_en_38419428.mp3
" His oldest friend, Captain Bernard Byre, was disturbed.",common_voice_en_38050141.mp3
 The result was a work of powerful literary as well as academic interest.,common_voice_en_38251637.mp3
 Det presenterar vi också som en större utbildning av det inbredda i en tvärgående.,common_voice_en_38329016.mp3
 This hospital has Mahatma Gandhi Memorial Medical College associated with it.,common_voice_en_38159367.mp3
 She is released from confinement and picked up by Kogami.,common_voice_en_38153475.mp3
 Thank you.,common_voice_en_38450612.mp3
 The capitalization varies according to programming language and programmer preference.,common_voice_en_38057217.mp3
" The Indian tribes of France, Guyana, have each their own dialect.",common_voice_en_38327953.mp3
 An earlier building on the site was the Royal Palace of Hartfield.,common_voice_en_38352894.mp3
" The wedding was at the palace, the governor's residence.",common_voice_en_38403880.mp3
 They carried the rest of the corn and laid it on the altar.,common_voice_en_38265627.mp3
 The idea behind the wedge straps came from Jerry's days flying small airplanes.,common_voice_en_38124978.mp3
 Superstitious people used to open every lock in the house at childbirth.,common_voice_en_38287689.mp3
" Mungu, kwa hivyo, kwa kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo, kwa hivyo",common_voice_en_38316420.mp3
" students very widely by age, educational background, work experience.",common_voice_en_38080942.mp3
 Her elementary school where her favorite activities included drama and playing the guitar and drums.,common_voice_en_38365425.mp3
 The Dutch intrusion into Brazil was long-lasting and troublesome to Portugal.,common_voice_en_38144069.mp3
 The last sheaf is tied up into a large bundle.,common_voice_en_38286810.mp3
 Anton also played with Jerry Lee Lewis.,common_voice_en_38249124.mp3
 Pembelian tidak pernah dikonsumsi apabila perjalanan gula California bermula.,common_voice_en_38240666.mp3
 A quiver can hold up to 21 arrows.,common_voice_en_38312718.mp3
 He is known for the help he offers to many other races.,common_voice_en_38027690.mp3
 Any question of a perfect group is perfect.,common_voice_en_38394623.mp3
 Rome's original harbor was Ostia.,common_voice_en_38229823.mp3
" The Township Wells, Hopewell Township, Bridgeton Field Township, The Field Township and Selma County.",common_voice_en_38080798.mp3
 The royal family perished in the fire while the Grand Prince hastily retreated northward.,common_voice_en_38147953.mp3
 This form derives from the text that summarizes the essence of Judaism.,common_voice_en_38254980.mp3
 That was the Squirrels' first ever class of last night championship.,common_voice_en_38349481.mp3
 The under parts and the double wing bars are yellow.,common_voice_en_38396397.mp3
" The following year, the high school courses were eliminated from the curriculum.",common_voice_en_38332192.mp3
 She was particularly known for her performances of works by contemporary classical composers,common_voice_en_38355679.mp3
" The relationship between Bond and Quarrel, the Cayman Islander, is mutually felt.",common_voice_en_38355730.mp3
 it was carried out at the end of the harvest,common_voice_en_38312645.mp3
" By shooting in black and white, the filmmakers did not have to rent lighting equipment.",common_voice_en_38127479.mp3
" As a natural philosopher, he relishes the opportunity to study rare birds and fish.",common_voice_en_38029482.mp3
 It is the second largest county in Utapai area.,common_voice_en_38346573.mp3
" The station is located on the Croix line between Glasgow, Queen Street and Dunblane.",common_voice_en_38377182.mp3
 Perry is a supporter of Wolf Phantom Wanderers.,common_voice_en_38328914.mp3
 Jiu Chuo had to relocate to Chung Kee Shan and Penn Follow Team to continue training.,common_voice_en_38035533.mp3
 Плюс с вами в чате Тайцзор авторизация цифрокол.,common_voice_en_38354983.mp3
" I'd relate for them, it's not.",common_voice_en_38056478.mp3
 It is known as a tune in the Domesday Book.,common_voice_en_38116472.mp3
 Pugs are similar to Talents but are not innate to the character.,common_voice_en_38330395.mp3
 Morella suffered from partial vision from birth and devoted himself to indoor activities.,common_voice_en_38038772.mp3
 Thank you.,common_voice_en_38450994.mp3
 There is a concrete drawbridge and a tunnel to connect the two sides.,common_voice_en_38212860.mp3
